id,last_modified,code,name,address_complete,contact_phone,contact_email,related_url,capacity,lat,lon,description
91,2022-07-13,,11.2 Trivio Case Conti di sotto,,,,,,42.932714030475495,10.916220589393651,
92,2022-07-13,,11.3 Rigoloccio,,,,,,42.93284918983252,10.905349872283045,
93,2022-07-13,,11.4 Podere San Giuliano,,,,,,42.93736259213409,10.896650563693067,
94,2022-07-13,,11.5 Panorama dal Valico Ajone,,,,,,42.96229968902567,10.911067902522548,
95,2022-07-13,,11.6 Lago dell’Accesa – La Pesta,,,,,,42.99145017770314,10.904729928264459,
